length,elec1
00:00,0.2986634615384616
00:30,0.2982500000000001
01:00,0.2965096153846154
01:30,0.2975288461538461
02:00,0.2967788461538461
02:30,0.2959326923076922
03:00,0.2971057692307692
03:30,0.295548076923077
04:00,0.29847115384615386
04:30,0.2975
05:00,0.29497115384615386
05:30,0.29413461538461544
06:00,0.2936538461538461
06:30,0.2931250000000001
07:00,0.2919615384615385
07:30,0.29357692307692307
08:00,0.29463461538461533
08:30,0.29425
09:00,0.29559615384615384
09:30,0.2991057692307692
10:00,0.29603846153846153
10:30,0.297125
11:00,0.3008365384615385
11:30,0.3028076923076924
12:00,0.3044711538461538
12:30,0.30674038461538466
13:00,0.3009711538461538
13:30,0.3011634615384615
14:00,0.3026923076923076
14:30,0.30417307692307693
15:00,0.30572115384615384
15:30,0.3077403846153845
16:00,0.3068173076923077
16:30,0.3066634615384616
17:00,0.30881730769230764
17:30,0.30699038461538464
18:00,0.3089615384615385
18:30,0.30574038461538466
19:00,0.3062115384615384
19:30,0.3086730769230769
20:00,0.30500961538461546
20:30,0.3054711538461538
21:00,0.30260576923076915
21:30,0.3012307692307693
22:00,0.3025
22:30,0.3041249999999999
23:00,0.3033461538461538
23:30,0.301747572815534
