length,elec1,gas
00:00,13.854826254826257,4.950347490347495
00:30,13.678160919540236,4.900888888888893
01:00,13.658620689655185,5.053628352490427
01:30,13.569348659003834,4.982206896551728
02:00,13.447126436781609,5.124478927203069
02:30,13.402298850574716,4.80628735632184
03:00,13.355938697318004,4.9712911877394665
03:30,13.337931034482763,5.00683524904215
04:00,13.308429118773947,4.947333333333335
04:30,13.284291187739457,4.912203065134102
05:00,13.08659003831417,4.865275862068966
05:30,14.490804597701151,28.405793103448293
06:00,15.153639846743298,23.911176245210736
06:30,15.202681992337164,23.551463601532575
07:00,15.651340996168583,22.02055938697317
07:30,16.522988505747126,21.196697318007658
08:00,16.752490421455935,20.396888888888874
08:30,18.977011494252874,21.012819923371648
09:00,20.401532567049816,20.64649808429118
09:30,21.995402298850568,19.33825670498084
10:00,22.62030651340996,18.089164750957856
10:30,22.8352490421456,17.971203065134084
11:00,22.992337164750957,17.44190038314176
11:30,23.245593869731813,16.228122605363986
12:00,23.39310344827587,15.92128735632184
12:30,23.583524904214556,15.344842911877386
13:00,23.69846743295019,15.07383141762451
13:30,23.880842911877394,15.014551724137922
14:00,23.76321839080459,14.542789272030642
14:30,23.963601532567058,14.720398467432936
15:00,24.003448275862073,14.566731800766277
15:30,24.030651340996172,14.448367816091942
16:00,23.796551724137924,14.448226053639836
16:30,23.995785440613034,14.696544061302674
17:00,23.703065134099603,15.155693486590033
17:30,23.44329501915709,15.166800766283506
18:00,22.900766283524913,15.296229885057462
18:30,21.355938697318003,15.978881226053641
19:00,20.433716475095792,16.345559386973168
19:30,19.648275862068974,6.725739463601538
20:00,18.785823754789277,4.86537931034483
20:30,17.715708812260548,4.865321839080461
21:00,17.149808429118796,4.9122720306513425
21:30,16.61149425287356,4.841509578544062
22:00,15.779310344827591,4.818402298850577
22:30,15.257088122605369,5.041827586206902
23:00,14.650957854406123,4.983356321839084
23:30,14.252107279693487,5.0063563218390845
