date,elec1,elec2,gas
2014-05-04,1313.6,0.0,0.0
2014-05-05,1344.6000000000004,0.0,0.0
2014-05-06,1529.1000000000001,0.0,0.0
2014-05-07,1482.9000000000003,0.0,0.0
2014-05-08,1576.5,0.0,1.0859999999999999
2014-05-09,1556.1999999999996,0.0,0.0
2014-05-10,1329.7,0.0,0.0
2014-05-11,1357.4,0.0,1.083
2014-05-12,1576.0999999999997,0.0,0.0
2014-05-13,1640.9999999999998,0.0,0.0
2014-05-14,1600.9000000000003,0.0,0.0
2014-05-15,1589.1999999999996,0.0,1.0859999999999999
2014-05-16,1937.8000000000002,0.0,0.0
2014-05-17,1442.3000000000002,0.0,0.0
2014-05-18,1464.3,0.0,0.0
2014-05-19,1731.1999999999998,0.0,0.0
2014-05-20,1663.7000000000005,0.0,1.0859999999999999
2014-05-21,1692.0000000000002,0.0,0.0
2014-05-22,1678.4999999999998,0.0,0.0
2014-05-23,1636.6999999999998,0.0,0.0
2014-05-24,1433.3999999999994,0.0,1.092
2014-05-25,1439.3,0.0,0.0
2014-05-26,1392.5,0.0,0.0
2014-05-27,1558.3,0.0,0.0
2014-05-28,1624.4999999999998,0.0,1.089
2014-05-29,1641.1000000000001,0.0,0.0
2014-05-30,1579.1000000000006,0.0,0.0
2014-05-31,1464.2999999999997,0.0,1.089
2014-06-01,1435.1999999999998,0.0,0.0
2014-06-02,1568.2999999999997,0.0,0.0
2014-06-03,1526.3999999999999,0.0,0.0
2014-06-04,1559.6999999999996,0.0,0.0
2014-06-05,1579.5000000000002,0.0,1.0859999999999999
2014-06-06,1563.8999999999996,0.0,0.0
2014-06-07,1365.5000000000002,0.0,0.0
2014-06-08,1429.6,0.0,1.092
2014-06-09,1706.4,0.0,0.0
2014-06-10,1792.8000000000002,0.0,0.0
2014-06-11,1761.0999999999992,0.0,0.0
2014-06-12,1774.2,0.0,1.094
2014-06-13,1810.4999999999998,0.0,0.0
2014-06-14,1606.4000000000003,0.0,0.0
2014-06-15,1445.8999999999992,0.0,0.0
2014-06-16,1509.0000000000002,0.0,1.092
2014-06-17,1612.8000000000004,0.0,0.0
2014-06-18,1710.3,0.0,0.0
2014-06-19,1690.6999999999996,0.0,0.0
2014-06-20,1673.6999999999998,0.0,1.0859999999999999
2014-06-21,1490.6999999999998,0.0,0.0
2014-06-22,1473.4,0.0,0.0
2014-06-23,1686.3000000000004,0.0,0.0
2014-06-24,1778.3,0.0,1.078
2014-06-25,1705.6000000000001,0.0,0.0
2014-06-26,1725.8999999999999,0.0,0.0
2014-06-27,1712.6000000000004,0.0,0.0
2014-06-28,1443.4000000000003,0.0,1.097
2014-06-29,1410.1000000000004,0.0,0.0
2014-06-30,1606.4999999999998,0.0,0.0
2014-07-01,1655.9,0.0,0.0
2014-07-02,1714.5000000000002,0.0,1.097
2014-07-03,1818.2000000000005,0.0,0.0
2014-07-04,1830.1000000000001,0.0,0.0
2014-07-05,1539.0000000000002,0.0,0.0
2014-07-06,1495.7,0.0,1.097
2014-07-07,1643.9000000000005,0.0,0.0
2014-07-08,1663.7999999999997,0.0,0.0
2014-07-09,1704.6000000000001,0.0,0.0
2014-07-10,1653.8000000000006,0.0,0.0
2014-07-11,1647.5,0.0,0.0
2014-07-12,1576.2000000000003,0.0,0.0
2014-07-13,1513.3999999999999,0.0,0.0
2014-07-14,1655.0000000000002,0.0,1.0859999999999999
2014-07-15,1784.5,0.0,0.0
2014-07-16,1860.2,0.0,0.0
2014-07-17,1954.8000000000002,0.0,0.0
2014-07-18,2057.8999999999996,0.0,1.089
2014-07-19,1741.3,0.0,0.0
2014-07-20,1681.4,0.0,0.0
2014-07-21,1858.7999999999995,0.0,0.0
2014-07-22,1916.1999999999998,0.0,1.089
2014-07-23,1952.7000000000005,0.0,0.0
2014-07-24,2021.1999999999998,0.0,0.0
2014-07-25,1892.0999999999997,0.0,0.0
2014-07-26,1813.6000000000001,0.0,1.089
2014-07-27,1727.9,0.0,0.0
2014-07-28,1801.6000000000001,0.0,0.0
2014-07-29,1833.4000000000003,0.0,0.0
2014-07-30,1836.8999999999996,369.683,1.092
2014-07-31,1868.3999999999999,378.873,0.0
2014-08-01,1834.9999999999995,378.43300000000005,0.0
2014-08-02,1586.5,148.32700000000003,0.0
2014-08-03,1557.8,148.681,1.092
2014-08-04,1790.6,386.0350000000001,0.0
2014-08-05,1788.7000000000005,379.268,0.0
2014-08-06,1836.1999999999998,378.899,0.0
2014-08-07,1869.8,379.2959999999998,1.092
2014-08-08,1826.0000000000005,380.0220000000001,0.0
2014-08-09,1588.9,148.32900000000004,0.0
2014-08-10,1506.6,147.91499999999996,0.0
2014-08-11,1722.7999999999995,386.0709999999999,1.092
2014-08-12,1733.8,427.069,0.0
2014-08-13,1790.6999999999996,378.58000000000004,0.0
2014-08-14,1739.0000000000005,379.4,0.0
2014-08-15,1725.7999999999995,380.81200000000007,1.092
2014-08-16,1581.6000000000001,148.12699999999995,0.0
2014-08-17,1534.4999999999998,148.02099999999996,0.0
2014-08-18,1694.5000000000005,385.6849999999999,0.0
2014-08-19,1653.1999999999998,379.359,0.0
2014-08-20,1658.2000000000005,378.5469999999999,0.0
2014-08-21,1652.2999999999997,378.51200000000006,0.0
2014-08-22,1640.9999999999998,377.7799999999998,0.0
2014-08-23,1456.5000000000002,147.95799999999997,0.0
2014-08-24,1401.0999999999997,148.119,0.0
2014-08-25,1471.4999999999993,385.095,0.0
2014-08-26,1610.9,377.87199999999996,1.089
2014-08-27,1547.8000000000002,378.63899999999995,0.0
2014-08-28,1575.1120000000003,377.5750000000001,0.0
2014-08-29,1554.0,377.53299999999996,0.0
2014-08-30,1351.1999999999998,147.889,1.094
2014-08-31,1381.7,148.24999999999997,0.0
2014-09-01,1469.1999999999998,385.4770000000001,0.0
2014-09-02,1505.0999999999997,378.4979999999999,0.0
2014-09-03,1553.7,378.42000000000013,1.083
2014-09-04,1553.6999999999998,377.9289999999999,0.0
2014-09-05,1517.3000000000006,378.18999999999994,0.0
2014-09-06,1386.1999999999996,148.20399999999995,0.0
2014-09-07,1349.1,148.16699999999994,1.078
2014-09-08,1500.1,385.5109999999999,0.0
2014-09-09,1448.2000000000003,378.516,0.0
2014-09-10,1454.7999999999997,378.476,0.0
2014-09-11,1396.3999999999999,378.71399999999994,1.0859999999999999
2014-09-12,1432.0,378.21399999999994,0.0
2014-09-13,1296.6,147.671,0.0
2014-09-14,1259.6,147.86299999999997,0.0
2014-09-15,1469.900000000001,384.98100000000005,1.097
2014-09-16,1532.9,377.3510000000001,0.0
2014-09-17,1481.2999999999997,377.18900000000014,0.0
2014-09-18,1525.4000000000005,376.8619999999999,0.0
2014-09-19,1522.3999999999996,376.86799999999994,1.097
2014-09-20,1322.7,147.56899999999993,0.0
2014-09-21,1271.6000000000001,147.64399999999992,0.0
2014-09-22,1677.4,386.12600000000003,1479.2080000000003
2014-09-23,1429.3000000000002,377.475,1.089
2014-09-24,1459.4999999999998,377.549,0.0
2014-09-25,1405.8000000000002,378.014,0.0
2014-09-26,1431.9000000000005,377.6819999999999,1.094
2014-09-27,1306.0,148.014,0.0
2014-09-28,1317.9000000000003,148.25200000000004,0.0
2014-09-29,1388.1999999999998,384.44300000000004,0.0
2014-09-30,1445.7999999999995,377.01900000000006,1.094
2014-10-01,1441.1999999999998,377.2119999999998,0.0
2014-10-02,1446.3000000000004,377.65700000000004,0.0
2014-10-03,1459.6000000000004,376.63699999999994,0.0
2014-10-04,1228.8999999999999,147.043,1.097
2014-10-05,1178.0999999999997,147.378,0.0
2014-10-06,1692.3,383.7550000000001,1665.8839999999996
2014-10-07,1673.7000000000003,376.3979999999999,2196.1150000000002
2014-10-08,1671.6000000000001,375.69500000000005,2099.4529999999995
2014-10-09,1793.5,374.025,2045.1460000000002
2014-10-10,1701.5000000000002,376.78999999999996,2054.5150000000003
2014-10-11,1218.0000000000002,147.34699999999995,0.0
2014-10-12,1174.8999999999999,147.14999999999998,0.0
2014-10-13,1895.8000000000004,382.962,2177.873
2014-10-14,1785.9000000000003,376.95100000000014,2064.342
2014-10-15,1722.6,376.50499999999994,1989.6989999999998
2014-10-16,1742.6,375.45899999999995,1624.1529999999996
2014-10-17,1770.9999999999995,375.1439999999999,1398.9150000000002
2014-10-18,1230.4999999999995,147.498,0.0
2014-10-19,1226.7,147.406,0.0
2014-10-20,1835.9,383.3970000000001,1487.9409999999998
2014-10-21,1707.4,375.779,1567.5839999999996
2014-10-22,1681.1999999999991,376.977,1656.3200000000006
2014-10-23,1645.2000000000003,376.13199999999995,1479.7969999999996
2014-10-24,1705.8,375.67999999999995,1441.6889999999999
2014-10-25,1158.0,146.79199999999997,0.0
2014-10-26,1180.4,147.00099999999998,1.078
2014-10-27,1799.3999999999996,382.758,1635.5140000000001
2014-10-28,1712.6000000000006,375.39500000000004,1532.702
2014-10-29,1717.5000000000002,376.59700000000004,1679.9669999999994
2014-10-30,1694.5,376.0639999999999,1535.0119999999997
2014-10-31,1662.9999999999998,375.76599999999996,1492.315
2014-11-01,1221.4999999999995,147.136,0.0
2014-11-02,1119.5,146.93900000000002,0.0
2014-11-03,1699.7999999999997,380.06699999999995,2077.255
2014-11-04,1598.8999999999999,375.03399999999993,2206.259
2014-11-05,1399.5,376.331,770.9319999999999
2014-11-06,1641.5000000000002,376.075,2005.7350000000001
2014-11-07,1696.3,374.8310000000001,2124.381
2014-11-08,1173.9000000000003,146.69899999999996,0.0
2014-11-09,1104.3,146.90300000000002,1.0859999999999999
2014-11-10,1644.1999999999996,383.08700000000005,2220.011
2014-11-11,1601.1000000000004,375.6839999999999,1855.467
2014-11-12,1626.3,375.8469999999999,1862.257
2014-11-13,1634.9,375.907,1816.2689999999998
2014-11-14,1588.7999999999997,375.38599999999997,1774.888
2014-11-15,1162.3000000000002,146.766,0.0
2014-11-16,1140.8999999999999,146.826,1.083
2014-11-17,1606.2,382.515,1998.75
2014-11-18,1777.6999999999998,376.23699999999997,2051.834
2014-11-19,1815.3000000000002,375.027,2175.162
2014-11-20,1620.5999999999997,377.896,2416.2439999999997
2014-11-21,1650.9999999999998,377.165,2727.2219999999993
2014-11-22,1160.8000000000002,149.07899999999998,1.089
2014-11-23,1142.8000000000004,148.44499999999996,0.0
2014-11-24,1549.3,386.31100000000004,0.0
2014-11-25,1785.6999999999998,371.35100000000006,1935.9160000000004
2014-11-26,1921.4999999999998,376.70400000000006,2736.5009999999997
2014-11-27,1842.3999999999999,376.8689999999998,2096.1959999999995
2014-11-28,1731.3999999999996,376.97999999999996,1392.081
2014-11-29,1184.3,149.04800000000003,0.0
2014-11-30,1167.0000000000005,149.172,1.0859999999999999
2014-12-01,1900.8999999999999,386.468,1912.0879999999997
2014-12-02,2055.0,377.3939999999999,1801.0230000000001
2014-12-03,2090.6,377.99599999999987,1847.8449999999998
2014-12-04,2149.9,376.8130000000001,2060.3529999999996
2014-12-05,2196.3000000000006,377.3619999999999,1849.6470000000002
2014-12-06,1779.2,242.688,0.0
2014-12-07,1507.8,149.33500000000004,0.0
2014-12-08,2292.0,386.71600000000007,1942.579
2014-12-09,2338.0999999999995,376.8090000000001,1834.0849999999996
2014-12-10,2214.2000000000007,375.59200000000004,1275.0939999999998
2014-12-11,2217.5,374.75500000000005,1328.167
2014-12-12,2162.1000000000004,371.31999999999994,1267.5
2014-12-13,1349.5,148.791,0.0
2014-12-14,1218.8000000000002,149.145,0.0
2014-12-15,1760.1999999999996,374.21599999999995,1294.6449999999995
2014-12-16,2026.6,370.62900000000013,1395.3329999999996
2014-12-17,1969.7000000000003,375.38299999999987,896.0410000000002
2014-12-18,1881.6000000000006,376.64099999999996,733.124
2014-12-19,1836.4000000000005,377.538,968.8109999999998
2014-12-20,1498.1000000000006,149.348,1.089
2014-12-21,1471.7999999999997,149.66900000000004,0.0
2014-12-22,1826.3,386.78299999999996,868.8330000000001
2014-12-23,1762.5000000000002,377.13800000000003,803.8309999999997
2014-12-24,1430.4000000000003,377.73499999999984,853.6680000000001
2014-12-25,979.5000000000001,379.47200000000004,1.083
2014-12-26,969.2,354.70400000000006,0.0
2014-12-27,1282.1,148.73899999999998,0.0
2014-12-28,1324.2,148.79600000000002,1.0859999999999999
2014-12-29,1727.0000000000002,381.434,1605.499
2014-12-30,1792.9000000000003,377.8619999999999,1647.4889999999994
2014-12-31,1702.3000000000004,377.77500000000003,1500.4900000000007
