length,elec1,gas
00:00,0.29154826254826255,0.0
00:30,0.28983908045977014,0.0
01:00,0.2839272030651343,0.0
01:30,0.28490038314176247,0.0
02:00,0.2847203065134099,0.0
02:30,0.2855708812260537,0.0
03:00,0.28454406130268195,0.0
03:30,0.2863371647509579,0.0
04:00,0.2909386973180076,0.0
04:30,0.288352490421456,0.0
05:00,0.28916475095785443,0.029107279693486587
05:30,0.39904980842911886,11.562383141762451
06:00,0.49097701149425305,18.02167432950191
06:30,0.6698352490421456,10.454214559386976
07:00,0.7713180076628353,6.495084291187742
07:30,0.6271302681992337,7.872827586206895
08:00,0.5561877394636013,7.401260536398467
08:30,0.6811072796934867,7.829528735632187
09:00,0.9889846743295025,7.435003831417624
09:30,0.798459770114943,7.54778927203065
10:00,0.6039501915708813,7.33080459770115
10:30,0.6072183908045974,7.551954022988505
11:00,0.6328850574712642,7.060796934865899
11:30,0.6491226053639848,7.406053639846741
12:00,0.654206896551724,6.962524904214558
12:30,0.6572528735632183,6.57955172413793
13:00,0.6525440613026819,6.437536398467432
13:30,0.6716590038314179,6.220490421455936
14:00,0.665022988505747,6.271000000000001
14:30,0.6487471264367817,6.088356321839082
15:00,0.642352490421456,6.097279693486589
15:30,0.6244942528735632,5.893030651340997
16:00,0.6268927203065131,6.03867816091954
16:30,0.5780727969348658,5.626793103448275
17:00,0.5553563218390803,5.7229003831417655
17:30,0.5613716475095784,5.722137931034479
18:00,0.5369118773946361,2.775390804597703
18:30,0.558272030651341,0.7440574712643677
19:00,0.5748237547892721,0.6277241379310345
19:30,0.469007662835249,0.0
20:00,0.42455555555555563,0.0
20:30,0.3712375478927202,0.0
21:00,0.3379616858237549,0.0
21:30,0.32624521072796925,0.0
22:00,0.3166513409961686,0.0
22:30,0.30358237547892714,0.0
23:00,0.2970842911877396,0.0
23:30,0.3104904214559386,0.0
