date,elec1,gas
2014-01-01,1546.5000000000002,3720.8430000000003
2014-01-02,1802.0999999999992,3648.0030000000006
2014-01-03,1790.1,3420.059
2014-01-04,828.1999999999998,0.0
2014-01-05,880.1999999999998,0.0
2014-01-06,1771.2000000000003,3956.978
2014-01-07,1789.2999999999997,3322.3880000000017
2014-01-08,1776.2,3133.494000000002
2014-01-09,1798.7999999999997,3261.2920000000004
2014-01-10,1754.2999999999997,3203.015000000001
2014-01-11,829.2999999999998,0.0
2014-01-12,908.1999999999999,0.0
2014-01-13,1899.4,3977.0680000000007
2014-01-14,1647.4999999999998,3723.920000000001
2014-01-15,1794.6000000000001,3408.9120000000007
2014-01-16,1776.3999999999996,3177.9380000000015
2014-01-17,1796.2999999999997,3377.9450000000006
2014-01-18,803.2,0.0
2014-01-19,785.9000000000001,0.0
2014-01-20,1594.0999999999995,3305.4489999999983
2014-01-21,1669.2999999999997,3041.3430000000003
2014-01-22,1934.8999999999999,3466.8380000000006
2014-01-23,1875.7,3687.421
2014-01-24,1884.1000000000006,3498.0370000000003
2014-01-25,978.1,0.0
2014-01-26,1053.2,0.0
2014-01-27,1905.8000000000004,4253.909999999998
2014-01-28,1864.8999999999999,3819.878999999999
2014-01-29,1907.5,3874.284999999999
2014-01-30,1859.1000000000004,3728.7199999999984
2014-01-31,1887.0,3683.928999999999
2014-02-01,1010.3999999999999,0.0
2014-02-02,980.8000000000002,0.0
2014-02-03,1965.5,4210.123999999999
2014-02-04,1880.9000000000003,3685.7059999999988
2014-02-05,1923.2,3639.1409999999983
2014-02-06,1861.4000000000003,3685.708999999999
2014-02-07,1767.9999999999998,3498.0390000000016
2014-02-08,975.1999999999999,0.0
2014-02-09,974.3999999999999,0.0
2014-02-10,1894.5000000000007,4177.589999999999
2014-02-11,1919.0999999999995,3932.5029999999997
2014-02-12,1905.1000000000001,3932.503999999999
2014-02-13,1916.6,3642.86
2014-02-14,1900.2000000000005,3690.6709999999985
2014-02-15,955.4000000000001,0.0
2014-02-16,1017.6999999999999,0.0
2014-02-17,1923.1999999999996,4232.777999999998
2014-02-18,1905.6999999999996,3520.320000000001
2014-02-19,1884.7999999999997,3361.812000000001
2014-02-20,1879.5,3230.672
2014-02-21,1790.9000000000003,3252.948
2014-02-22,974.5000000000001,0.0
2014-02-23,905.9999999999999,0.0
2014-02-24,1858.8000000000002,3666.8520000000017
2014-02-25,1856.2000000000003,3214.098000000001
2014-02-26,1870.3999999999999,3122.381000000001
2014-02-27,1867.0,3066.8210000000017
2014-02-28,1846.8999999999999,3431.2
2014-03-01,999.0999999999998,0.0
2014-03-02,973.5,0.0
2014-03-03,1876.8,4277.848999999999
2014-03-04,1810.7,3752.7219999999998
2014-03-05,1846.3,3353.2100000000005
2014-03-06,1889.2000000000003,3060.2499999999986
2014-03-07,1881.2,2985.5820000000003
2014-03-08,944.8,0.0
2014-03-09,897.4999999999999,0.0
2014-03-10,1888.2999999999993,3118.976000000001
2014-03-11,1874.2,3074.7040000000006
2014-03-12,1840.6999999999998,2855.6970000000006
2014-03-13,1865.2000000000003,2635.8359999999993
2014-03-14,1860.3,2684.7969999999996
2014-03-15,910.4999999999999,0.0
2014-03-16,901.4000000000001,0.0
2014-03-17,1847.8999999999996,2963.3010000000004
2014-03-18,1838.1000000000004,2785.058000000001
2014-03-19,1875.1,2684.796
2014-03-20,1835.0999999999997,0.0
2014-03-21,1808.2999999999995,0.0
2014-03-22,970.4999999999999,0.0
2014-03-23,1001.5,0.0
2014-03-24,1875.2000000000003,0.0
2014-03-25,1882.4999999999998,0.0
2014-03-26,1769.4000000000003,0.0
2014-03-27,1809.2000000000003,0.0
2014-03-28,1842.4000000000003,0.0
2014-03-29,881.2000000000003,0.0
2014-03-30,843.8999999999999,0.0
2014-03-31,1782.5000000000002,0.0
2014-04-01,1852.0,0.0
2014-04-02,1840.7000000000003,0.0
2014-04-03,1829.7999999999997,0.0
2014-04-04,1797.7000000000003,0.0
