date,elec1
2014-01-01,1419.8200000000002
2014-01-02,1565.7359999999999
2014-01-03,1574.476
2014-01-04,1115.106
2014-01-05,921.5120000000002
2014-01-06,1884.0680000000002
2014-01-07,1940.669
2014-01-08,1933.2949999999996
2014-01-09,1898.7189999999998
2014-01-10,1948.613
2014-01-11,1190.8390000000002
2014-01-12,980.6049999999999
2014-01-13,1957.905
2014-01-14,2003.9370000000004
2014-01-15,1906.9739999999997
2014-01-16,1963.1640000000002
2014-01-17,1947.3479999999997
2014-01-18,1105.1459999999997
2014-01-19,905.2800000000002
2014-01-20,2075.6270000000004
2014-01-21,2014.1600000000008
2014-01-22,1913.9840000000002
2014-01-23,1951.1569999999995
2014-01-24,1884.1969999999997
2014-01-25,1114.1770000000001
2014-01-26,954.7489999999999
2014-01-27,2030.0920000000003
2014-01-28,1948.4640000000004
2014-01-29,1983.8000000000004
2014-01-30,2036.8539999999998
2014-01-31,2010.975
2014-02-01,1135.2789999999998
2014-02-02,927.6170000000001
2014-02-03,2047.121
2014-02-04,2025.436
2014-02-05,1977.1459999999997
2014-02-06,1915.0970000000002
2014-02-07,1905.9769999999999
2014-02-08,1086.787
2014-02-09,890.2719999999997
2014-02-10,1956.299
2014-02-11,1926.7710000000002
2014-02-12,1964.2330000000006
2014-02-13,1903.3430000000005
2014-02-14,1887.8579999999997
2014-02-15,1019.4799999999998
2014-02-16,853.2129999999999
2014-02-17,1830.5120000000002
2014-02-18,1859.2340000000004
2014-02-19,1847.5310000000004
2014-02-20,1790.8670000000002
2014-02-21,1842.1540000000002
2014-02-22,1042.928
2014-02-23,882.5550000000003
2014-02-24,1880.6470000000002
2014-02-25,1868.699
2014-02-26,1896.9010000000003
2014-02-27,1879.175
2014-02-28,1865.767
2014-03-01,1054.665
2014-03-02,892.9690000000002
2014-03-03,1974.666
2014-03-04,1972.1960000000004
2014-03-05,1976.4670000000003
2014-03-06,1978.2690000000002
2014-03-07,1833.7620000000004
2014-03-08,1053.192
2014-03-09,864.3010000000002
2014-03-10,1907.912
2014-03-11,1887.3340000000003
2014-03-12,1955.8260000000005
2014-03-13,1905.8159999999993
2014-03-14,1910.476
2014-03-15,1017.1899999999998
2014-03-16,831.8150000000003
2014-03-17,1919.2689999999998
2014-03-18,1877.4029999999996
2014-03-19,1868.4679999999996
2014-03-20,1839.9180000000001
2014-03-21,1822.7839999999999
2014-03-22,1061.805
2014-03-23,859.6619999999999
2014-03-24,2043.8530000000003
2014-03-25,1878.687
2014-03-26,1926.1159999999998
2014-03-27,1907.4419999999998
2014-03-28,1811.9309999999998
2014-03-29,969.6750000000001
2014-03-30,772.2470000000002
2014-03-31,1771.52
2014-04-01,1942.14
2014-04-02,1901.6189999999997
2014-04-03,1840.5280000000005
2014-04-04,1781.4710000000002
2014-04-05,977.7750000000001
2014-04-06,789.3890000000004
2014-04-07,1778.4609999999993
2014-04-08,1837.8399999999997
2014-04-09,1970.1849999999995
2014-04-10,1906.998
2014-04-11,1858.0220000000002
2014-04-12,1108.5130000000004
2014-04-13,867.1789999999996
2014-04-14,1928.492
2014-04-15,1952.8479999999997
2014-04-16,1927.1930000000002
2014-04-17,1845.0859999999998
2014-04-18,1289.0119999999997
2014-04-19,1017.2139999999998
2014-04-20,832.7750000000002
2014-04-21,1347.1369999999997
2014-04-22,1850.5469999999996
2014-04-23,1929.2769999999996
2014-04-24,1942.4480000000003
2014-04-25,1825.1399999999999
2014-04-26,1025.155
2014-04-27,859.333
2014-04-28,1887.1879999999999
2014-04-29,1937.5699999999997
2014-04-30,2008.7760000000003
2014-05-01,1876.4769999999999
2014-05-02,1833.809
2014-05-03,1052.166
2014-05-04,856.927
2014-05-05,1417.1619999999998
2014-05-06,1883.6710000000003
2014-05-07,1870.67
2014-05-08,1921.1390000000004
2014-05-09,1811.7669999999998
2014-05-10,1053.639
2014-05-11,875.694
2014-05-12,1847.9569999999999
2014-05-13,1907.3289999999993
2014-05-14,1868.4029999999996
2014-05-15,1961.6589999999999
2014-05-16,1886.6809999999994
2014-05-17,997.7560000000003
2014-05-18,855.5600000000002
2014-05-19,2148.429
2014-05-20,2015.0379999999998
2014-05-21,1918.6149999999998
2014-05-22,1904.2340000000004
2014-05-23,1825.667
2014-05-24,973.4500000000002
2014-05-25,827.4829999999998
2014-05-26,1288.0620000000004
2014-05-27,1764.977
2014-05-28,1766.0300000000002
2014-05-29,1838.618
2014-05-30,1775.0260000000003
2014-05-31,991.8710000000002
2014-06-01,835.6869999999996
2014-06-02,1977.6739999999998
2014-06-03,1926.9180000000001
2014-06-04,1851.2359999999999
2014-06-05,1934.8880000000001
2014-06-06,1927.2900000000002
2014-06-07,1029.9750000000001
2014-06-08,856.33
2014-06-09,2089.6180000000004
2014-06-10,1959.04
2014-06-11,1940.3579999999997
2014-06-12,2066.191
2014-06-13,2073.8900000000003
2014-06-14,1084.256
2014-06-15,836.187
2014-06-16,1896.944
2014-06-17,1966.42
2014-06-18,1945.266
2014-06-19,1968.4470000000001
2014-06-20,1928.098
2014-06-21,1084.1739999999998
2014-06-22,900.6679999999999
2014-06-23,2063.353
2014-06-24,2088.6960000000004
2014-06-25,1974.4419999999998
2014-06-26,1972.0169999999998
2014-06-27,1941.3809999999999
2014-06-28,1142.839
2014-06-29,944.9639999999998
2014-06-30,1879.0579999999998
2014-07-01,1923.524
2014-07-02,1979.436
2014-07-03,2088.3299999999995
2014-07-04,2089.91
2014-07-05,1140.8860000000002
2014-07-06,894.682
2014-07-07,1928.581
2014-07-08,1896.4739999999997
