length,elec1,gas
00:00,13.42403846153846,1.3903269230769228
00:30,13.239423076923071,1.7445480769230768
01:00,13.280769230769225,1.3903461538461537
01:30,13.261538461538462,1.7151442307692308
02:00,13.145192307692309,1.5963846153846153
02:30,13.023076923076925,1.479153846153846
03:00,13.02403846153846,1.5670673076923078
03:30,13.025961538461532,1.7747115384615384
04:00,12.899999999999997,1.4489134615384616
04:30,12.931730769230764,1.6262596153846156
05:00,12.75192307692308,1.5976923076923077
05:30,12.664423076923075,1.5371442307692305
06:00,12.478846153846156,1.4773461538461539
06:30,12.291346153846156,1.6262596153846156
07:00,12.313461538461537,1.6543269230769237
07:30,12.460576923076925,1.6548942307692311
08:00,12.439423076923076,1.4777980769230772
08:30,12.562499999999996,2.1267115384615396
09:00,12.672115384615383,1.920288461538462
09:30,12.671153846153844,1.919682692307693
10:00,12.735576923076925,1.7739423076923084
10:30,12.769230769230766,1.7127115384615386
11:00,12.953846153846152,1.8612499999999998
11:30,13.182692307692308,1.654894230769231
12:00,13.360576923076925,1.624971153846154
12:30,13.51346153846154,1.5667500000000003
13:00,13.507692307692308,1.5960000000000003
13:30,13.636538461538462,1.5361730769230773
14:00,13.7625,1.3895096153846156
14:30,13.908653846153843,1.4189807692307697
15:00,13.885576923076918,1.448471153846154
15:30,13.914423076923075,1.4484519230769233
16:00,13.983653846153853,1.4481057692307693
16:30,13.997115384615386,1.4486153846153849
17:00,13.908653846153847,1.507942307692308
17:30,13.77403846153846,1.359269230769231
18:00,13.602884615384612,1.5077115384615387
18:30,13.63173076923076,1.478846153846154
19:00,13.54519230769231,1.3000769230769234
19:30,13.255769230769229,1.5671442307692312
20:00,13.220192307692304,1.270846153846154
20:30,13.111538461538462,1.5962596153846154
21:00,13.059615384615388,1.5075769230769231
21:30,13.129807692307692,1.33025
22:00,13.147115384615384,1.3591153846153847
22:30,13.156730769230775,1.655663461538462
23:00,13.074999999999996,1.3892788461538466
23:30,13.272815533980582,1.4921553398058254
