date,elec1,gas
2014-01-01,1593.2,2083.885999999999
2014-01-02,2233.8,2056.7050000000004
2014-01-03,2657.2000000000003,2844.6730000000002
2014-01-04,1034.5999999999997,235.36599999999996
2014-01-05,1135.2,0.0
2014-01-06,3016.199999999999,3186.0629999999996
2014-01-07,3240.1999999999994,2545.9670000000006
2014-01-08,3164.7999999999993,3189.0909999999994
2014-01-09,3312.8000000000006,2786.7480000000005
2014-01-10,3126.3999999999996,3124.217
2014-01-11,1246.8,217.13999999999993
2014-01-12,1276.0000000000002,0.0
2014-01-13,3192.399999999999,3504.1589999999997
2014-01-14,3120.0,3426.0609999999992
2014-01-15,3100.5999999999995,2238.593
2014-01-16,3376.199999999999,2103.954
2014-01-17,3103.0,2392.3650000000002
2014-01-18,1132.0000000000002,223.78699999999998
2014-01-19,1076.2,202.73600000000008
2014-01-20,2946.999999999999,2667.451
2014-01-21,2957.400000000001,3192.039
2014-01-22,3222.6,3034.6099999999997
2014-01-23,2988.8000000000015,2896.832
2014-01-24,3116.999999999999,3363.464
2014-01-25,1094.7999999999997,217.69799999999995
2014-01-26,1077.8,222.678
2014-01-27,3068.2000000000003,3714.3679999999995
2014-01-28,3156.4,3152.465
2014-01-29,3173.0,3306.977
2014-01-30,3059.4000000000005,3701.412
2014-01-31,3103.7999999999997,3127.935
2014-02-01,1093.2,233.24399999999997
2014-02-02,1042.6000000000001,226.00299999999993
2014-02-03,2868.6,2751.8
2014-02-04,3095.3999999999996,3197.7060000000006
2014-02-05,3197.1999999999994,3123.227
2014-02-06,2953.599999999999,2968.023999999999
2014-02-07,2983.400000000001,3202.0150000000003
2014-02-08,1139.4000000000003,225.421
2014-02-09,1093.9999999999998,228.21700000000007
2014-02-10,3002.1999999999994,3206.1500000000005
2014-02-11,3108.5999999999995,3563.985
2014-02-12,3248.7999999999997,3637.1039999999994
2014-02-13,3034.7999999999997,3550.6929999999993
2014-02-14,3092.8,3612.7470000000003
2014-02-15,1132.2000000000003,272.12200000000007
2014-02-16,1150.0,0.0
2014-02-17,3113.2000000000003,3044.8179999999993
2014-02-18,3038.4,2923.6440000000002
2014-02-19,3124.999999999999,2979.767
2014-02-20,3179.2,2800.9599999999996
2014-02-21,2979.2000000000003,3002.3010000000004
2014-02-22,1148.9999999999998,234.86200000000008
2014-02-23,1074.0,213.26700000000002
2014-02-24,3030.9999999999995,2442.0919999999996
2014-02-25,3166.6000000000004,2239.6259999999997
2014-02-26,3031.1999999999994,2807.571000000001
2014-02-27,3099.8,2847.642000000001
2014-02-28,3007.2,2509.0039999999995
2014-03-01,1174.7999999999997,0.0
2014-03-02,1090.6,244.83599999999996
2014-03-03,2949.2,3150.757
2014-03-04,3059.4,3582.744
2014-03-05,3083.6,3485.7719999999995
2014-03-06,3126.2000000000007,2401.0270000000005
2014-03-07,3122.2000000000003,2044.0709999999997
2014-03-08,1075.2,212.71000000000004
2014-03-09,1282.2,150.282
2014-03-10,3087.7999999999997,1478.993
2014-03-11,3028.4,2605.6859999999997
2014-03-12,3216.9999999999995,2292.174
2014-03-13,3277.7999999999993,1923.7870000000005
