length,elec1,gas
00:00,0.5278571428571429,3.5594942084942085
00:30,0.5031455938697318,3.5239846743295025
01:00,0.46521455938697326,3.56548275862069
01:30,0.4430651340996166,3.5614099616858237
02:00,0.45067816091954027,4.032302681992337
02:30,0.4566590038314176,3.9749003831417626
03:00,0.5017241379310347,8.82108429118774
03:30,0.546501915708812,9.473547892720305
04:00,0.5349961685823753,5.753417624521072
04:30,0.5296475095785439,5.320183908045977
05:00,0.5363946360153259,5.3242222222222235
05:30,0.6833180076628351,5.544904214559387
06:00,0.7219655172413789,14.616613026819921
06:30,0.9820421455938695,19.28244827586207
07:00,1.0953218390804595,17.756796934865903
07:30,1.2848888888888892,27.457582375478932
08:00,1.3345363984674328,14.294398467432952
08:30,1.406218390804598,13.083076628352492
09:00,1.7644099616858235,12.654199233716477
09:30,1.7471455938697322,13.714398467432947
10:00,1.4982835249042148,13.026049808429116
10:30,1.4649693486590039,13.369226053639842
11:00,1.4655057471264366,12.635118773946362
11:30,1.4951570881226055,11.865141762452108
12:00,1.4851839080459768,11.451448275862067
12:30,1.4577356321839074,11.882053639846747
13:00,1.4513218390804594,11.146885057471266
13:30,1.5934176245210725,11.669195402298849
14:00,1.6403448275862065,11.360383141762453
14:30,1.5776551724137926,11.968268199233712
15:00,1.451938697318007,11.95826436781609
15:30,1.4439501915708812,11.335873563218392
16:00,1.4525900383141759,11.09343295019157
16:30,1.4764406130268197,10.821681992337165
17:00,1.414459770114943,10.50777777777778
17:30,1.3388122605363983,6.8487241379310335
18:00,1.044743295019157,3.4744482758620694
18:30,0.9745593869731806,3.6035555555555563
19:00,0.8863946360153259,3.5949885057471263
19:30,0.8334022988505748,3.6781034482758628
20:00,0.7714750957854405,3.674019157088122
20:30,0.7460421455938695,3.6031954022988506
21:00,0.7058314176245208,3.5449080459770115
21:30,0.6842988505747127,3.5990076628352496
22:00,0.6461226053639848,3.5948237547892723
22:30,0.5831992337164749,3.6780038314176258
23:00,0.5570919540229884,3.6988007662835245
23:30,0.5499310344827585,3.7114406130268196
