length,elec1,elec2,gas
00:00,6.513461538461541,10.797115384615388,0.39633653846153827
00:30,7.6437500000000025,10.694230769230769,0.3109423076923077
01:00,7.260096153846155,10.25961538461538,0.3112980769230769
01:30,7.372596153846151,10.20480769230769,0.3430096153846153
02:00,7.383653846153847,10.125961538461535,0.3429230769230768
02:30,7.326442307692308,10.182211538461543,0.3748749999999998
03:00,7.351442307692306,10.169230769230772,0.3324711538461538
03:30,7.384615384615386,10.205769230769233,0.32192307692307687
04:00,7.352403846153848,10.176923076923076,0.35366346153846145
04:30,7.384615384615383,10.16442307692308,0.34284615384615375
05:00,7.424999999999999,10.141826923076923,0.3751923076923076
05:30,7.241826923076924,10.190384615384614,0.32178846153846147
06:00,6.886538461538462,10.195673076923075,0.28936538461538464
06:30,6.875961538461539,10.441826923076924,0.3317596153846153
07:00,6.4653846153846155,10.59326923076923,0.3643076923076922
07:30,6.147115384615383,10.655769230769227,0.3854903846153845
08:00,6.0903846153846155,11.4875,0.31077884615384616
08:30,6.073076923076922,11.687499999999998,0.37486538461538443
09:00,6.1149038461538465,12.554807692307692,0.3210673076923077
09:30,6.134615384615385,12.760576923076918,0.3319807692307692
10:00,6.126442307692309,12.69951923076923,0.37486538461538454
10:30,6.117307692307691,12.71586538461538,0.2892980769230769
11:00,6.110576923076923,12.722115384615385,0.33211538461538453
11:30,6.1461538461538465,12.961057692307698,0.31057692307692303
12:00,6.178365384615388,13.37596153846154,0.3638942307692306
12:30,6.212019230769234,13.83365384615385,0.2892692307692308
13:00,6.258653846153848,13.92740384615385,0.19293269230769233
13:30,6.288942307692308,13.915865384615387,0.26790384615384616
14:00,6.271634615384615,13.900961538461534,0.19276923076923078
14:30,6.292307692307693,13.919711538461549,0.5458749999999999
15:00,6.340865384615386,13.894711538461538,0.30001923076923076
15:30,6.277403846153849,13.908653846153841,0.2679615384615385
16:00,6.211538461538459,13.881250000000001,0.26774038461538463
16:30,6.213942307692308,13.907692307692304,0.3749326923076922
17:00,6.174038461538462,13.875480769230764,0.3959326923076922
17:30,6.1942307692307725,13.875000000000002,0.3107596153846154
18:00,6.186057692307689,13.83509615384615,0.24649038461538464
18:30,6.202403846153846,13.837980769230775,0.39614423076923067
19:00,6.174999999999999,13.152884615384611,0.32150961538461537
19:30,6.174038461538459,12.880769230769229,0.36392307692307685
20:00,6.19278846153846,11.976923076923075,0.3213076923076923
20:30,6.202403846153846,11.128846153846155,0.3642980769230768
21:00,6.132211538461539,11.103846153846158,0.2997211538461539
21:30,6.167307692307694,11.095673076923076,0.3642403846153845
22:00,6.184615384615384,11.078846153846154,0.3747692307692307
22:30,6.117788461538462,11.015865384615385,0.3001346153846154
23:00,6.0437499999999975,11.072596153846153,0.3534134615384615
23:30,6.001456310679613,11.041747572815536,0.30267961165048546
