date,elec1
2014-01-01,208.25
2014-01-02,463.90000000000003
2014-01-03,441.29999999999995
2014-01-04,242.5
2014-01-05,251.54999999999993
2014-01-06,532.9999999999999
2014-01-07,529.3999999999999
2014-01-08,498.55000000000007
2014-01-09,541.45
2014-01-10,514.0500000000001
2014-01-11,327.1000000000001
2014-01-12,303.75
2014-01-13,498.09999999999997
2014-01-14,524.7499999999999
2014-01-15,565.6
2014-01-16,643.6500000000001
2014-01-17,593.1000000000001
2014-01-18,329.65000000000003
2014-01-19,321.40000000000003
2014-01-20,599.4000000000001
2014-01-21,618.95
2014-01-22,593.1
2014-01-23,621.2500000000002
2014-01-24,562.3999999999999
2014-01-25,239.49999999999994
2014-01-26,281.8000000000001
2014-01-27,555.3499999999999
2014-01-28,637.45
2014-01-29,626.75
2014-01-30,574.6499999999999
2014-01-31,506.90000000000015
2014-02-01,230.65
2014-02-02,248.30000000000004
2014-02-03,591.95
2014-02-04,602.6
2014-02-05,589.8999999999999
2014-02-06,540.1999999999998
2014-02-07,513.4000000000001
2014-02-08,221.04999999999995
2014-02-09,217.79999999999998
2014-02-10,548.95
2014-02-11,612.9
2014-02-12,645.3000000000001
2014-02-13,551.1500000000001
2014-02-14,504.40000000000003
2014-02-15,275.3500000000001
2014-02-16,261.00000000000006
2014-02-17,545.8499999999999
2014-02-18,524.6499999999999
2014-02-19,538.5000000000001
2014-02-20,540.95
2014-02-21,492.99999999999994
2014-02-22,231.75000000000006
2014-02-23,268.9999999999999
2014-02-24,518.0
2014-02-25,577.95
2014-02-26,486.65000000000003
2014-02-27,537.3499999999999
2014-02-28,534.8000000000001
2014-03-01,329.15000000000003
2014-03-02,310.74999999999994
2014-03-03,539.7500000000001
2014-03-04,570.2
2014-03-05,565.5
2014-03-06,504.6
2014-03-07,474.99999999999994
2014-03-08,256.90000000000003
2014-03-09,269.65
2014-03-10,459.1499999999999
2014-03-11,476.8500000000001
2014-03-12,481.1500000000001
2014-03-13,446.4000000000001
2014-03-14,403.95
2014-03-15,213.84999999999997
2014-03-16,221.29999999999993
2014-03-17,415.9499999999998
2014-03-18,474.29999999999995
2014-03-19,470.6000000000002
2014-03-20,444.75000000000006
2014-03-21,399.19999999999993
2014-03-22,185.50000000000003
2014-03-23,172.84999999999997
2014-03-24,426.6500000000002
2014-03-25,539.2500000000001
2014-03-26,623.35
2014-03-27,837.85
2014-03-28,757.9000000000002
2014-03-29,352.34999999999997
2014-03-30,297.65
2014-03-31,535.5000000000001
2014-04-01,502.7000000000001
2014-04-02,536.1
2014-04-03,445.6
2014-04-04,510.6500000000001
2014-04-05,294.00000000000006
