date,elec1,gas
2014-05-29,1268.5999999999997,613.2370000000001
2014-05-30,1248.1999999999996,557.764
2014-05-31,855.5,0.0
2014-06-01,894.8,0.0
2014-06-02,1299.3000000000002,564.2119999999995
2014-06-03,1339.6999999999998,543.5400000000002
2014-06-04,1299.7,424.17200000000014
2014-06-05,1253.9000000000003,435.407
2014-06-06,1265.1000000000001,398.5379999999999
2014-06-07,819.9,0.0
2014-06-08,820.2,0.0
2014-06-09,1382.4999999999995,391.35700000000014
2014-06-10,1483.2999999999997,487.69099999999975
2014-06-11,1407.1999999999998,373.8209999999999
2014-06-12,1463.3,334.41999999999985
2014-06-13,1447.2,309.972
2014-06-14,989.9000000000001,0.0
2014-06-15,904.9999999999999,0.0
2014-06-16,1300.8,432.6749999999997
2014-06-17,1335.2000000000003,426.3449999999997
